iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
AC,2020-03-08,11,881935,0,0,0,0,6,6.999999999999999,-0.7142857142857142,9,21,-1.8571428571428572,0,0,0
AC,2020-03-09,11,881935,0,0,0,0,6,6.57142857142857,-0.7142857142857142,9,21,-1.8571428571428572,0,0,0
AC,2020-03-10,11,881935,0,0,0,0,4.142857142857142,5.428571428571429,-1.1428571428571428,9,21,-1.7142857142857142,0,0,0
AC,2020-03-11,11,881935,0,0,0,0,2.2857142857142856,4.428571428571429,-2.428571428571428,9.142857142857142,20.857142857142854,-1.7142857142857142,0,0,0
AC,2020-03-12,11,881935,0,0,0,0,-0.7142857142857143,3.5714285714285716,-3.5714285714285716,9.142857142857142,20.428571428571427,-1.5714285714285714,0,0,0
AC,2020-03-13,11,881935,0,0,0,0,-2.2857142857142856,3.5714285714285716,-5.1428571428571415,9,20.142857142857142,-1.5714285714285714,0,0,0
AC,2020-03-14,11,881935,0,0,0,0,-4.999999999999999,5.142857142857142,-6.857142857142856,6.571428571428571,18.857142857142854,-1.1428571428571428,0,0,0
AC,2020-03-15,12,881935,0,0,0,0,-9,5.142857142857142,-10.285714285714285,4,14.571428571428571,0.14285714285714285,0,0,0
AC,2020-03-16,12,881935,0.42857142857142855,0.42857142857142855,0,0,-13.999999999999998,4.857142857142857,-14.714285714285714,-0.8571428571428579,9.142857142857142,1.7142857142857144,0,0,0
AC,2020-03-17,12,881935,1.4285714285714286,1,0,0,-19.142857142857142,3.4285714285714284,-18.857142857142858,-5.571428571428571,2.9999999999999996,3.5714285714285716,0,0,0
AC,2020-03-18,12,881935,2.714285714285714,1.2857142857142856,0,0,-28.714285714285715,0.8571428571428568,-26,-15,-2.142857142857143,5.285714285714284,0,0,0
AC,2020-03-19,12,881935,4.285714285714286,1.5714285714285714,0,0,-38.857142857142854,-3.714285714285715,-33.714285714285715,-23.285714285714285,-6.714285714285712,6.857142857142856,0,0,0
AC,2020-03-20,12,881935,5.857142857142858,1.5714285714285714,0,0,-47.28571428571428,-7.1428571428571415,-39.285714285714285,-33.285714285714285,-16.142857142857146,9.714285714285715,0,0,0
AC,2020-03-21,12,881935,8.285714285714285,2.4285714285714284,0,0,-55.28571428571428,-13.14285714285714,-44.57142857142858,-42.42857142857142,-25.285714285714285,12.285714285714285,0,0,0
AC,2020-03-22,13,881935,11.571428571428571,3,0,0,-60.85714285714285,-17,-48.28571428571428,-49.85714285714285,-31,13.857142857142854,0,0,0
AC,2020-03-23,13,881935,14.57142857142857,3,0,0,-65,-19.857142857142858,-51.428571428571416,-54.285714285714285,-35.42857142857142,14.999999999999998,0,0,0
AC,2020-03-24,13,881935,17.142857142857142,2.571428571428571,0,0,-66.57142857142857,-20.57142857142857,-51.71428571428571,-58.714285714285715,-38.42857142857142,15.714285714285714,0,0,0
AC,2020-03-25,13,881935,19.42857142857143,2.571428571428571,0,0,-66.57142857142857,-20.857142857142854,-51.71428571428571,-62.85714285714286,-38.42857142857142,15.714285714285714,0,0,0
AC,2020-03-26,13,881935,22.71428571428571,3.2857142857142856,0,0,-65.28571428571428,-20.857142857142854,-50.42857142857142,-66.14285714285714,-37.99999999999999,15.571428571428571,0,0,0
AC,2020-03-27,13,881935,27.14285714285714,3.571428571428571,0,0,-63.57142857142857,-20.857142857142854,-49.7142857142857,-66.14285714285714,-37.14285714285714,15.285714285714286,0,0,0
AC,2020-03-28,13,881935,30.71428571428571,3.571428571428571,0,0,-60.57142857142857,-18.71428571428571,-48.28571428571428,-64.28571428571429,-35.42857142857142,14.571428571428571,0,0,0
AC,2020-03-29,14,881935,33.57142857142857,2.8571428571428568,0,0,-58.57142857142856,-17,-46.99999999999999,-64.28571428571429,-34,14,0,0,0
AC,2020-03-30,14,881935,36.285714285714285,2.8571428571428568,0,0,-56.57142857142856,-15,-45.857142857142854,-65.28571428571428,-32.57142857142857,13.428571428571429,0,0,0
AC,2020-03-31,14,881935,39.28571428571428,3,0,0,-55.85714285714286,-14.428571428571429,-45.42857142857142,-67,-31.714285714285715,13.142857142857142,0,0,0
AC,2020-04-01,14,881935,42.285714285714285,3,0,0,-54.57142857142857,-12.571428571428571,-45.14285714285714,-67,-31,12.714285714285712,0,0,0
AC,2020-04-02,14,881935,44.285714285714285,1.9999999999999998,0,0,-54.42857142857142,-12.57142857142857,-45.14285714285714,-65.57142857142856,-30.857142857142858,12.57142857142857,0,0,0
AC,2020-04-03,14,881935,45.428571428571416,1.1428571428571428,0,0,-52.57142857142856,-10.285714285714285,-43.857142857142854,-65.57142857142856,-30.142857142857142,12,0,0,0
AC,2020-04-04,14,881935,46.57142857142857,1.1428571428571428,0.14285714285714285,0.14285714285714285,-51.714285714285715,-9.571428571428571,-43.57142857142857,-66.42857142857143,-29.57142857142857,11.857142857142858,0,0,0
AC,2020-04-05,15,881935,48.14285714285714,1.5714285714285714,0.42857142857142855,0.2857142857142857,-50.428571428571416,-7.857142857142856,-42.57142857142857,-66.71428571428571,-29.57142857142857,11.571428571428571,0,0,0
AC,2020-04-06,15,881935,50.85714285714285,2.714285714285714,0.7142857142857142,0.2857142857142857,-50.428571428571416,-7.285714285714286,-42.57142857142857,-66.71428571428571,-29.57142857142857,11.571428571428571,0,0,0
AC,2020-04-07,15,881935,54.28571428571427,3.428571428571428,1,0.2857142857142857,-52.28571428571428,-7.285714285714286,-42,-67.71428571428572,-34.14285714285714,12.142857142857142,0,0,0
AC,2020-04-08,15,881935,57.99999999999999,3.7142857142857135,1.2857142857142856,0.2857142857142857,-52.28571428571428,-7.285714285714286,-42,-68,-34.28571428571428,12.142857142857142,0,0,0
AC,2020-04-09,15,881935,62.14285714285714,4.142857142857142,1.5714285714285712,0.2857142857142857,-52.28571428571428,-7.57142857142857,-41.42857142857142,-68.28571428571428,-34.28571428571428,11.999999999999998,0,0,0
AC,2020-04-10,15,881935,67.85714285714285,5.7142857142857135,1.9999999999999996,0.2857142857142857,-52.42857142857142,-8.285714285714286,-41.28571428571429,-68.28571428571429,-33.99999999999999,11.999999999999998,0,0,0
